LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-31,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-31,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-30,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:00,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-31,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-31,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-31,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-53,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Kokot001,E0:3F:49:3C:63:A4,-52,WPA2,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
2020-10-28 17:31:01,1900-01-00 00:00:00,Honor 10,7C:A1:77:3A:27:8E,-26,OPN,0.000000,0.000000,0.000,0.000
